hearth_rate,oxygen_saturation,breathing_rate,blood_pressure_systolic,blood_presure_diastolic,body_temperature,is_outlier
87.28176625794804,98.18958747728888,17.425910390020956,102.34720871226195,71.76679182746251,36.9188173446481,1
79.66095277715401,96.33883530147364,16.407560701863094,106.7134071369867,70.33741461609733,36.50124571576485,1
78.10306205994712,98.8084033588392,16.134764662361288,99.10597980341767,64.76587079471275,36.859358933522245,1
91.00978581542607,97.64850767203879,16.966649884834258,100.81468641000068,74.90507152008928,36.28421868125788,1
71.40625006470488,98.54341339466741,15.53308279501273,102.45958211136589,67.63483705943682,36.83655046780994,1
76.0760927410629,98.19997598947776,15.501330364079307,109.42064952324687,67.59163159374238,36.81415431107405,1
76.83366256571816,97.38906973397701,17.420174920204833,106.33674251740473,66.55225160267084,36.79192541506806,1
83.92845978625971,98.85073851516822,17.254827412685792,104.812410863664,68.49398131753604,36.83895375699753,1
75.55431417136289,97.00480052064555,16.488982699080296,108.36741559796718,67.5086625276113,36.95092836860619,1
75.89010041428601,97.97725951824386,15.919563439366188,108.15267813762618,68.52605086441964,36.22476435783266,1
69.24549904086973,99.21422973778876,16.794526446631583,104.41816308001334,59.794877789699854,36.3881967308721,1
84.88664100691965,96.36227113382957,16.75128030211183,111.8994197927486,76.1162660871682,36.95724803797837,1
85.40113370205064,97.54225374466662,13.285694114153305,104.71710152527626,76.2651447448444,36.802940313412826,1
76.80827579241222,98.90352984271067,15.192813138778616,103.49106676488942,71.15953984784753,36.56846274495256,1
81.0943776351267,99.15558406785848,17.090741354856316,111.87410860854241,72.42915976923872,36.56339863807262,1
71.33927097751241,96.30482405568098,14.561508319790077,103.18262473675003,67.34858251341699,36.533223466458594,1
76.83885186323596,97.21726958099107,15.48490225085188,103.3817517239489,69.72765754834495,36.87583839255223,1
89.23227138324089,97.56662259580384,17.608629021888095,107.61617706120079,69.23870700897776,36.78015301326477,1
80.9093959182498,97.10331008105709,15.430038262241524,101.54135652758282,74.34617082898444,36.69902437536973,1
95.47943536153245,96.69609816664213,18.70413468369596,111.40432520506756,71.49476016537106,36.41915701174467,1
74.72580862754704,98.23485325860938,15.232459578466951,105.51077212196309,74.78331093966901,36.737954724625965,1
83.88790559205286,98.68763782754758,18.003057176792534,108.12605254522016,69.89602539876878,36.52347793999463,1
78.69011095351821,97.13804444995588,14.519685351959039,105.6567425697861,71.6251285915904,36.811362717170574,1
83.79097957374822,98.08589338081974,15.628165371940142,104.83980883558375,71.99946663812442,36.860120851196854,1
79.95168389028633,98.30281004265234,15.938473884414345,107.11612557778587,65.0659254306884,36.80458339483642,1
76.23997266025863,98.44121207040078,15.814524401661043,103.11758932679638,72.43020024448272,36.61357235841238,1
74.18696767904459,97.2193934828457,15.902490609105069,115.66495948016245,69.57087787139889,36.47344872037449,1
100.54244615162762,96.94603452065338,15.653961295994906,107.09135401807681,70.14863007937534,36.80688419666094,1
79.48178809984775,97.24452627928454,15.05892564050239,109.5505263612007,69.7260989875135,36.7153666564988,1
66.48837337543726,98.89620341458593,15.149177678009083,113.7483855502117,75.19762723075691,36.52560364632054,1
75.65437592704765,97.42221986666503,15.077257535987975,101.31200811867005,66.80578875852363,36.8088026857656,1
84.54286617173078,96.88267118074951,16.006829340912795,100.87876263623933,70.9795843178274,36.6934895728996,1
76.64994349766219,96.58518958401459,15.37457954876185,102.30436997876113,75.66536790218515,36.616899812932566,1
89.11498955665122,98.00259990560818,14.594101878756629,102.69952104457612,70.80043596162685,36.76255319075686,1
86.71606842805451,97.84699378457981,16.36337946036532,105.60132607345342,71.28067242082423,36.547761469251796,1
78.97933113997762,96.81063641989294,17.90583658131057,107.34240839563631,75.99400549143405,36.631413219102235,1
76.83615318340051,97.96363287504131,16.75088430270656,93.99206962964708,72.30921569065765,36.7261147190392,1
73.26783325291443,96.9654513703046,14.434094138690087,105.93427557334367,69.42888497923751,36.685298391602736,1
75.31022416650072,97.13051804345166,14.692489939562083,103.82361461178361,72.42704758739075,36.87279088908098,1
70.12994139974032,97.34339650892397,15.875404011596059,103.53861849087366,66.9791130793939,36.67649129540825,1
88.06945515327166,96.2070875723521,16.447713479897118,105.12378245835414,72.46591105105469,36.629177002052785,1
90.65769527374462,96.9640209910471,17.421990123799734,104.45826861390636,69.71082060426853,36.88721280312296,1
71.58387493282419,96.42151730976136,17.31702461973167,101.69070245911455,72.44642849122532,36.75655097027496,1
72.0827240629007,97.65424767327568,14.45140122731134,107.80616596952143,67.40230429374287,37.05713567461636,1
68.15097055751765,98.4871732496675,14.743056816008805,95.04441773387154,62.43159575409987,36.5127549635979,1
73.54217665409443,98.79455532231927,17.058199381617644,102.42803785533091,67.8925181076266,36.83496951515457,1
59.18754343140195,98.39573537382923,16.0193547729762,108.02303072921076,71.46703920983485,36.769699845590246,1
72.34673099056614,98.5567818610071,15.710367216711965,110.28852831985022,66.26109143182782,36.18045406836144,1
88.6893331786635,97.33152049991533,15.524207025711986,97.3253828662382,76.21426182487377,37.06433724428296,1
77.68399405258809,98.27027194735238,15.78495004549828,109.26144050637626,65.53540388610854,36.889284057862625,1
85.72571437351783,98.56268518589363,15.038081372128726,96.81150773951316,61.71668959131146,36.68626695751588,1
76.7239072722583,95.91054962595994,15.31622313757301,111.9464153346564,70.52894490207026,36.561113721406734,1
91.79647088985392,97.057316531217,18.088254705041557,106.66300138641036,71.25354112521049,37.027202642297915,1
81.33476048619285,97.53840181598079,17.179881561274165,103.97921257911855,71.57272530848516,36.79196758632427,1
77.44058464263868,99.73484008152828,14.350805215707819,108.50748431879684,76.44192138073738,36.453331141029835,1
97.10124096998624,97.84958912872277,16.287046129726754,104.87523052258967,66.44302140722543,36.4179185700094,1
77.82603856288756,95.71667830178859,15.526819246990666,100.32239315010412,66.54792432108846,36.61279069845588,1
71.81780355683489,96.89017742862089,16.662850184999282,100.1085919564457,64.99385232590758,36.62531455893165,1
81.35279701313274,98.54527570549637,14.407516894557112,106.02666336448108,69.73408113569765,36.826382872764015,1
79.73980524166086,98.09786075537274,17.297875299517063,118.23698755737658,67.67235978608964,36.839600355340764,1
87.14437450621392,98.01809264637889,16.525290435547966,112.68710305125451,76.09404322199562,36.439798378904,1
73.82505270586466,98.03731092211679,15.125018752283408,99.95525470575464,72.0266758782139,37.10430349213221,1
85.39160344091263,98.37413159655674,15.993645316587521,101.72071498477638,67.03762101057282,37.181145620959086,1
85.71341475284775,96.53778085199988,16.599476923524552,95.83460768582452,61.87917420188843,36.69371472258615,1
75.52649514403502,97.25973180739571,14.501750698707603,97.59472736282918,72.8994832052702,36.956696564142476,1
81.09373483834194,96.44461898377658,17.124634418578466,104.44429194540082,70.10278170328023,36.49155676206645,1
74.43396188907595,97.4115917868952,15.528785599063134,99.44202317732784,67.26878389976952,36.401471373471516,1
95.71691409473247,95.64446336797151,15.311049326145,104.47847441346644,66.83957311140836,37.01632562149799,1
75.28226493272288,98.133850661087,14.23643829480418,101.41440114801696,67.13017951505826,36.5216923314096,1
76.96440122741961,97.75453664980884,17.77039894402156,97.5697234038691,75.01336399640776,36.58537723250561,1
72.85888525284538,98.48086824573316,15.651853146333767,93.78208242021026,72.94857968147139,36.44300058879824,1
77.68098745633974,99.8315372179558,15.523348502534677,112.86923980659509,66.47957824083396,36.87658848499341,1
79.96063062113075,97.73921148129044,16.41927510417,110.54339171333143,68.03844600763321,36.57146569141314,1
85.1441872068094,96.78054393492454,16.156697450912052,118.96096455671524,67.53269141431586,36.80265544665401,1
75.90973947135981,97.6904994069009,17.31211087059869,103.04645806656588,72.4746997816796,36.97281265250098,1
78.75531447690038,98.47324911369944,14.197742886093959,114.1485004446509,63.575161006464334,36.85487935032967,1
70.50952124502592,98.07179784410465,16.349632004389246,101.7413797328814,63.655464608839665,36.59480424982809,1
74.45640508066676,97.71788115471442,16.42875130452177,112.42663859709273,63.56869759160305,37.01896866507015,1
98.46391064044887,95.76914726379295,17.435897922774956,105.97858878664668,67.7555877758086,36.740163593236986,1
86.97632938435513,98.19108030284477,15.45507391115101,106.97881048301228,74.8164225823104,36.66267387220297,1
74.764458920762,96.87131342790757,16.090841059427724,105.38071431514433,69.54785977747922,36.61940140418619,1
71.03943848176044,96.2597179254693,14.611624785587795,98.90418566767858,73.05461678001288,36.74262049534588,1
73.46359503498229,97.7371240154779,15.949794495410465,111.51346180970154,71.74535214626796,36.610323332837055,1
79.85467124125798,98.36009522274607,16.88864651299376,103.77083303576406,71.55161478238034,36.88948045132414,1
80.23267618200657,96.94426701769414,17.00533307245184,105.529487559732,71.49404937813459,36.527678101370306,1
75.01278397376326,96.9671550964023,16.88128635671011,116.43641737772228,68.80718577700246,36.44077804522126,1
